PropID,City,State,Property Type,Servicer,Servicer Type,Loan Type,UnPaid Balance,Current Prop Value,Loan Status
5764,Richmond,VA,SFA,Wells,Bank,FR,150121,101982,30
5764,Richmond,VA,SFA,Wells,Bank,FR,150121,101982,90
5765,Richmond,VA,SFA,First Horizon,Mtg Company,FR,550000,449533,60
5766,Richmond,VA,SFA,BofA,Bank,ARM,192172,196481,60
5767,Richmond,VA,MF,Chase,Bank,ARM,150121,101982,90
5768,Richmond,VA,CO,Chase,Bank,FR,550000,449533,60
5769,Richmond,VA,CO,PHH,Mtg Company,FR,250638,275977,0
5770,Richmond,VA,MF,Wells,Bank,FR,240287,296515,REO
5771,Richmond,VA,MF,EDS CU,Credit Union,ARM,150121,200000,0
5772,Richmond,VA,CO,EDS CU,Credit Union,FR,550000,650000,0
5773,Richmond,VA,MF,National City,Bank,FR,192172,196481,0
5774,Richmond,VA,SFA,Chase,Bank,FR,150121,230000,0
5775,Richmond,VA,SFA,Fifth Third,Thrift,FR,550000,555000,30
5776,Richmond,VA,SFA,Fifth Third,Thrift,FR,250638,275977,0
5777,Richmond,VA,SFA,BofA,Bank,ARM,240287,296515,REO
5778,Richmond,VA,SFA,EDS CU,Credit Union,ARM,325924,340000,0
5779,Richmond,VA,MF,First Horizon,Mtg Company,FR,550000,449533,90
5780,Richmond,VA,CO,First Horizon,Mtg Company,FR,192172,196481,30
6097,Seattle,WA,CO,Chase,Bank,FR,240287,296515,REO
6098,Seattle,WA,CO,Chase,Bank,ARM,325924,310281,60
6099,Seattle,WA,CO,Chase,Bank,FR,550000,449533,90
6100,Seattle,WA,CO,National City,Bank,FR,192172,196481,60
6101,Seattle,WA,MF,EDS CU,Credit Union,FR,150121,210000,0
6102,Seattle,WA,SFA,PHH,Mtg Company,FR,550000,570200,0
6103,Seattle,WA,SFA,EDS CU,Credit Union,FR,192172,196481,0
6104,Seattle,WA,MF,BofA,Bank,ARM,240287,296515,0
6105,Seattle,WA,SFA,Fifth Third,Thrift,ARM,325924,219316,30
6106,Seattle,WA,SFA,National City,Bank,ARM,250638,275977,0
6107,Seattle,WA,MF,Fifth Third,Thrift,FR,192172,196481,30
6108,Seattle,WA,CO,Wells,Bank,FR,150121,101982,30
6109,Seattle,WA,CO,First Horizon,Mtg Company,ARM,550000,449533,90
6110,Seattle,WA,CO,BofA,Bank,FR,192172,160000,60
6111,Seattle,WA,CO,First Horizon,Mtg Company,FR,240287,296515,0
6112,Seattle,WA,CO,Chase,Bank,FR,325924,310281,60
6113,Seattle,WA,MF,PHH,Mtg Company,FR,250638,275977,0
6114,Seattle,WA,SFA,Wells,Bank,FR,192172,196481,60
6115,Seattle,WA,SFA,PHH,Mtg Company,ARM,150121,101982,30
6116,Seattle,WA,MF,EDS CU,Credit Union,ARM,550000,449533,90
6117,Seattle,WA,SFA,National City,Bank,ARM,192172,196481,30
6118,Seattle,WA,SFA,Chase,Bank,FR,150121,101982,30
6119,Seattle,WA,MF,PHH,Mtg Company,FR,325924,310281,0
6120,Seattle,WA,CO,PHH,Mtg Company,ARM,250638,275977,0
6121,Seattle,WA,CO,Chase,Bank,FR,240287,296515,0
6122,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,101982,30
6122,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,101982,90
6123,Seattle,WA,CO,National City,Bank,FR,550000,449533,60
6124,Seattle,WA,CO,National City,Bank,FR,192172,196481,60
6125,Seattle,WA,MF,EDS CU,Credit Union,FR,150121,101982,90
6126,Seattle,WA,SFA,PHH,Mtg Company,ARM,550000,449533,60
6127,Seattle,WA,SFA,BofA,Bank,ARM,250638,275977,0
6128,Seattle,WA,MF,BofA,Bank,ARM,240287,296515,REO
6129,Seattle,WA,SFA,Fifth Third,Thrift,FR,150121,200000,0
6130,Seattle,WA,SFA,National City,Bank,FR,550000,650000,0
6131,Seattle,WA,MF,Wells,Bank,ARM,192172,196481,0
6132,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,230000,0
6133,Seattle,WA,CO,First Horizon,Mtg Company,FR,550000,555000,30
6134,Seattle,WA,CO,BofA,Bank,FR,250638,275977,0
6135,Seattle,WA,CO,Chase,Bank,FR,240287,296515,REO
6136,Seattle,WA,CO,PHH,Mtg Company,FR,325924,340000,0
6137,Seattle,WA,MF,PHH,Mtg Company,ARM,550000,449533,90
6138,Seattle,WA,SFA,Wells,Bank,ARM,192172,196481,30
6139,Seattle,WA,SFA,First Horizon,Mtg Company,ARM,150121,215000,0
6140,Seattle,WA,MF,Wells,Bank,FR,550000,800000,0
6141,Seattle,WA,SFA,Fifth Third,Thrift,FR,192172,196481,0
6142,Seattle,WA,SFA,Fifth Third,Thrift,ARM,240287,296515,0
6143,Seattle,WA,MF,PHH,Mtg Company,FR,150121,160000,30
6143,Seattle,WA,MF,PHH,Mtg Company,FR,150121,160000,90
6144,Seattle,WA,CO,Chase,Bank,FR,550000,650000,60
6145,Seattle,WA,CO,First Horizon,Mtg Company,FR,192172,196481,60
6145,Seattle,WA,CO,First Horizon,Mtg Company,FR,192172,196481,REO
6146,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,175000,30
6147,Seattle,WA,CO,National City,Bank,FR,550000,700000,0
6148,Seattle,WA,CO,EDS CU,Credit Union,ARM,250638,275977,0
6149,Seattle,WA,MF,PHH,Mtg Company,ARM,240287,296515,REO
6150,Seattle,WA,SFA,PHH,Mtg Company,ARM,150121,101982,90
6151,Seattle,WA,SFA,BofA,Bank,FR,550000,555555,0
6152,Seattle,WA,MF,Fifth Third,Thrift,FR,192172,196481,0
6153,Seattle,WA,SFA,National City,Bank,ARM,150121,210000,30
6153,Seattle,WA,SFA,National City,Bank,ARM,150121,210000,90
6154,Seattle,WA,SFA,National City,Bank,FR,550000,605000,60
6155,Seattle,WA,MF,Wells,Bank,FR,250638,275977,0
6156,Seattle,WA,CO,First Horizon,Mtg Company,FR,240287,296515,REO
6157,Seattle,WA,CO,BofA,Bank,FR,325924,310281,60
6158,Seattle,WA,CO,BofA,Bank,FR,550000,449533,90
6159,Seattle,WA,CO,Fifth Third,Thrift,ARM,192172,196481,60
6160,Seattle,WA,CO,BofA,Bank,ARM,150121,210000,0
6161,Seattle,WA,MF,EDS CU,Credit Union,ARM,550000,570200,0
6162,Seattle,WA,SFA,First Horizon,Mtg Company,FR,192172,196481,0
6163,Seattle,WA,SFA,First Horizon,Mtg Company,FR,240287,296515,0
6164,Seattle,WA,MF,Wells,Bank,ARM,325924,219316,30
6165,Seattle,WA,SFA,Fifth Third,Thrift,FR,250638,275977,0
6166,Seattle,WA,SFA,PHH,Mtg Company,FR,192172,196481,30
6167,Seattle,WA,MF,PHH,Mtg Company,FR,150121,101982,30
6168,Seattle,WA,CO,Chase,Bank,FR,550000,449533,90
6169,Seattle,WA,CO,First Horizon,Mtg Company,FR,192172,160000,60
6170,Seattle,WA,CO,National City,Bank,ARM,240287,296515,0
6171,Seattle,WA,CO,National City,Bank,ARM,325924,310281,60
6172,Seattle,WA,CO,EDS CU,Credit Union,ARM,250638,275977,0
6173,Seattle,WA,MF,PHH,Mtg Company,FR,192172,196481,60
6174,Seattle,WA,SFA,BofA,Bank,FR,150121,101982,30
6175,Seattle,WA,SFA,BofA,Bank,ARM,550000,449533,90
6176,St. Louis,MO,CO,PHH,Mtg Company,ARM,192172,196481,30
6177,St. Louis,MO,SFA,PHH,Mtg Company,ARM,150121,101982,30
6178,St. Louis,MO,SFA,EDS CU,Credit Union,FR,325924,310281,0
6179,St. Louis,MO,CO,EDS CU,Credit Union,FR,250638,275977,0
6180,St. Louis,MO,CO,National City,Bank,FR,240287,296515,0
6181,St. Louis,MO,SFA,Chase,Bank,ARM,150121,101982,30
6181,St. Louis,MO,SFA,Chase,Bank,ARM,150121,101982,90
6182,St. Louis,MO,CO,Fifth Third,Thrift,FR,550000,449533,60
6183,St. Louis,MO,MF,Fifth Third,Thrift,FR,192172,196481,60
6184,St. Louis,MO,MF,BofA,Bank,FR,150121,101982,90
6185,St. Louis,MO,MF,EDS CU,Credit Union,FR,550000,449533,60
6186,St. Louis,MO,MF,First Horizon,Mtg Company,ARM,250638,275977,0
6187,St. Louis,MO,SFA,First Horizon,Mtg Company,ARM,240287,296515,REO
6188,St. Louis,MO,CO,Wells,Bank,ARM,150121,200000,0
6189,St. Louis,MO,SFA,Fifth Third,Thrift,FR,550000,650000,0
6190,St. Louis,MO,SFA,PHH,Mtg Company,FR,192172,196481,0
6191,St. Louis,MO,CO,PHH,Mtg Company,FR,150121,230000,0
6192,St. Louis,MO,CO,Chase,Bank,ARM,550000,555000,30
6193,St. Louis,MO,SFA,First Horizon,Mtg Company,FR,250638,275977,0
6194,St. Louis,MO,CO,National City,Bank,FR,240287,296515,REO
6195,St. Louis,MO,MF,National City,Bank,FR,325924,340000,0
6196,St. Louis,MO,MF,EDS CU,Credit Union,FR,550000,449533,90
6197,St. Louis,MO,MF,PHH,Mtg Company,ARM,192172,196481,30
6198,St. Louis,MO,MF,Chase,Bank,ARM,150121,215000,0
6199,St. Louis,MO,SFA,PHH,Mtg Company,ARM,550000,800000,0
6200,St. Louis,MO,CO,Wells,Bank,FR,192172,196481,0
6201,St. Louis,MO,SFA,Wells,Bank,FR,240287,296515,0
6202,St. Louis,MO,SFA,EDS CU,Credit Union,FR,150121,160000,30
6202,St. Louis,MO,SFA,EDS CU,Credit Union,FR,150121,160000,90
6203,St. Louis,MO,CO,National City,Bank,ARM,550000,650000,60
6204,St. Louis,MO,CO,Chase,Bank,FR,192172,196481,60
6204,St. Louis,MO,CO,Chase,Bank,FR,192172,196481,REO
6205,St. Louis,MO,SFA,Chase,Bank,FR,150121,175000,30
6206,St. Louis,MO,CO,Fifth Third,Thrift,FR,550000,700000,0
6207,St. Louis,MO,MF,BofA,Bank,FR,250638,275977,0
6208,St. Louis,MO,MF,EDS CU,Credit Union,ARM,240287,296515,REO
6209,St. Louis,MO,MF,EDS CU,Credit Union,ARM,150121,101982,90
6210,St. Louis,MO,MF,First Horizon,Mtg Company,ARM,550000,555555,0
6211,St. Louis,MO,SFA,Wells,Bank,FR,192172,196481,0
6212,St. Louis,MO,CO,Fifth Third,Thrift,FR,150121,210000,30
6212,St. Louis,MO,CO,Fifth Third,Thrift,FR,150121,210000,90
6213,St. Louis,MO,SFA,Fifth Third,Thrift,FR,550000,605000,60
6214,St. Louis,MO,SFA,PHH,Mtg Company,ARM,250638,275977,0
6215,St. Louis,MO,CO,Chase,Bank,FR,240287,296515,REO
6216,St. Louis,MO,CO,First Horizon,Mtg Company,FR,325924,310281,60
6217,St. Louis,MO,SFA,First Horizon,Mtg Company,FR,550000,449533,90
6218,St. Louis,MO,CO,Wells,Bank,FR,192172,196481,60
6219,St. Louis,MO,MF,First Horizon,Mtg Company,ARM,150121,210000,0
6220,St. Louis,MO,MF,BofA,Bank,ARM,550000,570200,0
6221,St. Louis,MO,MF,First Horizon,Mtg Company,ARM,192172,196481,0
6222,St. Louis,MO,MF,Chase,Bank,FR,240287,296515,0
6223,St. Louis,MO,SFA,PHH,Mtg Company,FR,325924,219316,30
6224,St. Louis,MO,CO,Wells,Bank,FR,250638,275977,0
6225,St. Louis,MO,SFA,PHH,Mtg Company,ARM,192172,196481,30
6226,St. Louis,MO,SFA,EDS CU,Credit Union,FR,150121,101982,30
6227,St. Louis,MO,CO,National City,Bank,FR,550000,449533,90
6228,St. Louis,MO,CO,Chase,Bank,FR,192172,160000,60
6229,St. Louis,MO,SFA,National City,Bank,FR,240287,296515,0
6230,St. Louis,MO,CO,Fifth Third,Thrift,ARM,325924,310281,60
6231,St. Louis,MO,MF,BofA,Bank,ARM,250638,275977,0
6232,St. Louis,MO,MF,EDS CU,Credit Union,ARM,192172,196481,60
6233,St. Louis,MO,MF,First Horizon,Mtg Company,FR,150121,101982,30
6234,St. Louis,MO,MF,First Horizon,Mtg Company,FR,550000,449533,90
6235,St. Louis,MO,SFA,Wells,Bank,FR,192172,196481,30
6236,St. Louis,MO,CO,Fifth Third,Thrift,ARM,150121,101982,30
6237,St. Louis,MO,SFA,BofA,Bank,FR,325924,310281,0
6238,St. Louis,MO,SFA,BofA,Bank,FR,250638,275977,0
6239,St. Louis,MO,CO,Fifth Third,Thrift,FR,240287,296515,0
6240,St. Louis,MO,CO,National City,Bank,FR,150121,101982,30
6240,St. Louis,MO,CO,National City,Bank,FR,150121,101982,90
6241,St. Louis,MO,SFA,Wells,Bank,ARM,550000,449533,60
6242,St. Louis,MO,CO,First Horizon,Mtg Company,ARM,192172,196481,60
6243,St. Louis,MO,MF,First Horizon,Mtg Company,ARM,150121,101982,90
6244,St. Louis,MO,MF,BofA,Bank,FR,550000,449533,60
6245,St. Louis,MO,MF,Chase,Bank,FR,250638,275977,0
6246,St. Louis,MO,MF,PHH,Mtg Company,FR,240287,296515,REO
6247,St. Louis,MO,SFA,PHH,Mtg Company,ARM,150121,200000,0
6248,St. Louis,MO,CO,Wells,Bank,FR,550000,650000,0
6249,St. Louis,MO,SFA,EDS CU,Credit Union,FR,192172,196481,0
6250,St. Louis,MO,SFA,National City,Bank,FR,150121,230000,0
6251,St. Louis,MO,CO,National City,Bank,FR,550000,555000,30
6252,St. Louis,MO,CO,Chase,Bank,ARM,250638,275977,0
6253,St. Louis,MO,SFA,Fifth Third,Thrift,ARM,240287,296515,REO
6254,St. Louis,MO,CO,BofA,Bank,ARM,325924,340000,0
6255,Washington,DC,SFA,Fifth Third,Thrift,FR,550000,449533,90
6256,Washington,DC,SFA,Fifth Third,Thrift,ARM,192172,196481,30
6257,Washington,DC,SFA,Fifth Third,Thrift,FR,150121,215000,0
6258,Washington,DC,SFA,Wells,Bank,ARM,550000,800000,0
6259,Washington,DC,CO,First Horizon,Mtg Company,FR,192172,196481,0
6260,Washington,DC,MF,BofA,Bank,FR,240287,296515,0
6261,Washington,DC,CO,First Horizon,Mtg Company,FR,192172,196481,30
6262,Washington,DC,CO,Chase,Bank,FR,240287,296515,0
6263,Washington,DC,MF,PHH,Mtg Company,ARM,150121,160000,30
6263,Washington,DC,MF,PHH,Mtg Company,ARM,150121,160000,90
6264,Washington,DC,MF,Wells,Bank,ARM,550000,650000,60
6265,Washington,DC,CO,PHH,Mtg Company,FR,192172,196481,60
6265,Washington,DC,CO,PHH,Mtg Company,FR,192172,196481,REO
6266,Washington,DC,SFA,EDS CU,Credit Union,FR,150121,175000,30
6267,Washington,DC,SFA,National City,Bank,ARM,550000,700000,0
6268,Washington,DC,SFA,Chase,Bank,FR,250638,275977,0
6269,Washington,DC,SFA,National City,Bank,ARM,240287,296515,REO
6270,Washington,DC,SFA,Fifth Third,Thrift,FR,150121,101982,90
6271,Washington,DC,CO,BofA,Bank,FR,550000,555555,0
6272,Washington,DC,MF,EDS CU,Credit Union,FR,192172,196481,0
6273,Washington,DC,CO,First Horizon,Mtg Company,FR,150121,210000,30
6273,Washington,DC,CO,First Horizon,Mtg Company,FR,150121,210000,90
6274,Washington,DC,CO,First Horizon,Mtg Company,ARM,550000,605000,60
6275,Washington,DC,MF,Wells,Bank,ARM,250638,275977,0
6276,Washington,DC,MF,Fifth Third,Thrift,FR,240287,296515,REO
6277,Washington,DC,CO,BofA,Bank,FR,325924,310281,60
6278,Washington,DC,SFA,BofA,Bank,ARM,550000,449533,90
6279,Washington,DC,SFA,Fifth Third,Thrift,FR,192172,196481,60
6280,Washington,DC,SFA,National City,Bank,ARM,150121,210000,0
6281,Washington,DC,SFA,Wells,Bank,FR,550000,570200,0
6282,Washington,DC,SFA,First Horizon,Mtg Company,FR,192172,196481,0
6283,Washington,DC,CO,First Horizon,Mtg Company,FR,240287,296515,0
6284,Washington,DC,MF,BofA,Bank,FR,325924,219316,30
6285,Washington,DC,CO,Chase,Bank,ARM,250638,275977,0
6286,Washington,DC,CO,PHH,Mtg Company,ARM,192172,196481,30
6287,Washington,DC,MF,PHH,Mtg Company,FR,150121,101982,30
6288,Washington,DC,MF,Wells,Bank,FR,550000,449533,90
6289,Washington,DC,CO,EDS CU,Credit Union,ARM,192172,160000,60
6290,Washington,DC,SFA,National City,Bank,FR,240287,296515,0
6291,Washington,DC,SFA,National City,Bank,ARM,325924,310281,60
6292,Washington,DC,SFA,Chase,Bank,FR,250638,275977,0
6293,Washington,DC,SFA,Fifth Third,Thrift,FR,192172,196481,60
6294,Washington,DC,SFA,BofA,Bank,FR,150121,101982,30
6295,Washington,DC,CO,BofA,Bank,FR,550000,449533,90
6296,Washington,DC,MF,EDS CU,Credit Union,ARM,192172,196481,30
6297,Washington,DC,CO,National City,Bank,ARM,150121,101982,30
6298,Washington,DC,CO,EDS CU,Credit Union,FR,325924,310281,0
6299,Washington,DC,MF,PHH,Mtg Company,FR,250638,275977,0
6300,Washington,DC,MF,PHH,Mtg Company,ARM,240287,296515,0
6301,Washington,DC,CO,BofA,Bank,FR,150121,101982,30
6301,Washington,DC,CO,BofA,Bank,FR,150121,101982,90
6302,Washington,DC,SFA,Fifth Third,Thrift,ARM,550000,449533,60
6303,Washington,DC,SFA,National City,Bank,FR,192172,196481,60
6304,Washington,DC,SFA,National City,Bank,FR,150121,101982,90
6305,Washington,DC,SFA,Wells,Bank,FR,550000,449533,60
6306,Washington,DC,SFA,First Horizon,Mtg Company,FR,250638,275977,0
6307,Washington,DC,CO,BofA,Bank,ARM,240287,296515,REO
6308,Washington,DC,MF,BofA,Bank,ARM,150121,200000,0
6309,Washington,DC,CO,Chase,Bank,FR,550000,650000,0
6310,Washington,DC,CO,PHH,Mtg Company,FR,192172,196481,0
6311,Washington,DC,MF,Wells,Bank,ARM,150121,230000,0
6312,Washington,DC,MF,PHH,Mtg Company,FR,550000,555000,30
6313,Washington,DC,CO,EDS CU,Credit Union,ARM,250638,275977,0
6314,Washington,DC,SFA,National City,Bank,FR,240287,296515,REO
6315,Washington,DC,SFA,Chase,Bank,FR,325924,340000,0
6316,Washington,DC,SFA,PHH,Mtg Company,FR,550000,449533,90
6317,Washington,DC,SFA,PHH,Mtg Company,FR,192172,196481,30
6318,Washington,DC,SFA,Chase,Bank,ARM,150121,215000,0
6319,Washington,DC,CO,First Horizon,Mtg Company,ARM,550000,800000,0
6320,Washington,DC,MF,National City,Bank,FR,192172,196481,0
6321,Washington,DC,CO,National City,Bank,FR,240287,296515,0
6322,Washington,DC,CO,EDS CU,Credit Union,ARM,150121,160000,30
6322,Washington,DC,CO,EDS CU,Credit Union,ARM,150121,160000,90
6323,Washington,DC,MF,PHH,Mtg Company,FR,550000,650000,60
6324,Washington,DC,MF,BofA,Bank,ARM,192172,196481,60
6324,Washington,DC,MF,BofA,Bank,ARM,192172,196481,REO
6325,Washington,DC,CO,BofA,Bank,FR,150121,175000,30
6326,Washington,DC,SFA,Fifth Third,Thrift,FR,550000,700000,0
6327,Washington,DC,SFA,National City,Bank,FR,250638,275977,0
6328,Washington,DC,SFA,Wells,Bank,FR,240287,296515,REO
6329,Washington,DC,SFA,Wells,Bank,ARM,150121,101982,90
6330,Washington,DC,SFA,First Horizon,Mtg Company,ARM,550000,555555,0
6331,Washington,DC,CO,BofA,Bank,FR,192172,196481,0
6332,Washington,DC,MF,Chase,Bank,FR,150121,210000,30
6332,Washington,DC,MF,Chase,Bank,FR,150121,210000,90
6333,Washington,DC,CO,Chase,Bank,ARM,550000,605000,60
6334,Wilmington,DE,SFA,EDS CU,Credit Union,FR,250638,275977,0
6335,Wilmington,DE,CO,Fifth Third,Thrift,FR,240287,296515,REO
6336,Wilmington,DE,MF,First Horizon,Mtg Company,FR,325924,310281,60
6416,Atlanta,GA,MF,Wells,Bank,ARM,192172,180000,60
6417,Atlanta,GA,MF,Wells,Bank,FR,150121,125000,60
6418,Atlanta,GA,CO,PHH,Mtg Company,FR,550000,525000,30
6419,Atlanta,GA,MF,PHH,Mtg Company,ARM,192172,196481,0
6420,Atlanta,GA,MF,Chase,Bank,FR,240287,296515,0
6421,Atlanta,GA,CO,First Horizon,Mtg Company,FR,325924,219316,30
6422,Atlanta,GA,SFA,National City,Bank,FR,250638,275977,0
6423,Atlanta,GA,SFA,National City,Bank,FR,192172,196481,30
6424,Atlanta,GA,SFA,EDS CU,Credit Union,FR,150121,101982,30
6425,Atlanta,GA,SFA,PHH,Mtg Company,ARM,550000,449533,90
6426,Atlanta,GA,SFA,BofA,Bank,ARM,192172,160000,60
6427,Atlanta,GA,CO,BofA,Bank,ARM,240287,296515,0
6428,Atlanta,GA,MF,Fifth Third,Thrift,FR,325924,310281,60
6429,Atlanta,GA,MF,National City,Bank,FR,250638,275977,0
6430,Atlanta,GA,CO,Wells,Bank,ARM,192172,150505,60
6431,Atlanta,GA,MF,Wells,Bank,FR,150121,101982,30
6432,Atlanta,GA,MF,First Horizon,Mtg Company,FR,550000,449533,90
6433,Atlanta,GA,CO,BofA,Bank,FR,192172,196481,30
6434,Atlanta,GA,SFA,Chase,Bank,FR,150121,101982,30
6435,Atlanta,GA,SFA,Chase,Bank,FR,325924,310281,60
6436,Atlanta,GA,SFA,PHH,Mtg Company,ARM,250638,275977,0
6437,Atlanta,GA,SFA,Wells,Bank,ARM,240287,296515,0
6438,Atlanta,GA,SFA,First Horizon,Mtg Company,ARM,150121,101982,30
6438,Atlanta,GA,SFA,First Horizon,Mtg Company,ARM,150121,101982,90
6439,Atlanta,GA,CO,Wells,Bank,FR,550000,449533,60
6440,Atlanta,GA,MF,Wells,Bank,FR,192172,169000,60
6441,Atlanta,GA,MF,Fifth Third,Thrift,ARM,150121,101982,90
6442,Atlanta,GA,CO,PHH,Mtg Company,FR,550000,449533,60
6443,Atlanta,GA,MF,Chase,Bank,FR,250638,275977,0
6444,Atlanta,GA,MF,First Horizon,Mtg Company,FR,240287,296515,REO
6445,Atlanta,GA,CO,First Horizon,Mtg Company,FR,150121,200000,0
6446,Atlanta,GA,SFA,National City,Bank,FR,550000,650000,0
6447,Atlanta,GA,SFA,EDS CU,Credit Union,ARM,192172,171171,60
6448,Atlanta,GA,SFA,PHH,Mtg Company,ARM,150121,230000,0
6449,Atlanta,GA,SFA,PHH,Mtg Company,ARM,550000,545545,30
6450,Atlanta,GA,SFA,BofA,Bank,FR,250638,275977,0
6451,Atlanta,GA,CO,Fifth Third,Thrift,FR,240287,200000,60
6452,Atlanta,GA,MF,National City,Bank,ARM,325924,340000,0
6453,Atlanta,GA,MF,National City,Bank,FR,550000,449533,90
6454,Atlanta,GA,CO,Wells,Bank,FR,192172,175123,30
6455,Atlanta,GA,MF,First Horizon,Mtg Company,FR,150121,160000,30
6455,Atlanta,GA,MF,First Horizon,Mtg Company,FR,150121,160000,90
6456,Atlanta,GA,MF,BofA,Bank,FR,550000,650000,60
6457,Atlanta,GA,CO,BofA,Bank,FR,192172,196481,60
6457,Atlanta,GA,CO,BofA,Bank,FR,192172,196481,REO
6458,Atlanta,GA,SFA,Fifth Third,Thrift,ARM,150121,175000,30
6459,Atlanta,GA,SFA,BofA,Bank,ARM,550000,700000,0
6460,Atlanta,GA,SFA,EDS CU,Credit Union,ARM,250638,275977,0
6461,Atlanta,GA,SFA,BofA,Bank,FR,240287,296515,REO
6462,Atlanta,GA,SFA,First Horizon,Mtg Company,FR,150121,101982,90
6463,Atlanta,GA,CO,Wells,Bank,ARM,550000,555555,0
6464,Atlanta,GA,MF,Fifth Third,Thrift,FR,192172,196481,0
6465,Atlanta,GA,MF,Wells,Bank,FR,150121,210000,30
6465,Atlanta,GA,MF,Wells,Bank,FR,150121,210000,90
6466,Atlanta,GA,CO,PHH,Mtg Company,FR,550000,605000,60
6467,Atlanta,GA,MF,Chase,Bank,FR,250638,275977,0
6468,Atlanta,GA,MF,First Horizon,Mtg Company,FR,240287,296515,REO
6469,Atlanta,GA,CO,Chase,Bank,ARM,325924,310281,60
6470,Atlanta,GA,SFA,National City,Bank,ARM,550000,449533,90
6471,Atlanta,GA,SFA,EDS CU,Credit Union,ARM,192172,196481,60
6472,Atlanta,GA,SFA,PHH,Mtg Company,FR,150121,210000,0
6473,Atlanta,GA,SFA,EDS CU,Credit Union,FR,550000,570200,0
6474,Atlanta,GA,SFA,BofA,Bank,ARM,192172,196481,0
6475,Atlanta,GA,CO,Fifth Third,Thrift,FR,240287,296515,0
6476,Atlanta,GA,MF,National City,Bank,FR,325924,219316,30
6477,Atlanta,GA,MF,EDS CU,Credit Union,FR,250638,275977,0
6478,Atlanta,GA,CO,EDS CU,Credit Union,FR,192172,196481,30
6479,Atlanta,GA,MF,National City,Bank,FR,150121,101982,30
6480,Atlanta,GA,MF,Chase,Bank,ARM,550000,449533,90
6481,Atlanta,GA,CO,Fifth Third,Thrift,ARM,192172,160000,60
6482,Atlanta,GA,SFA,Fifth Third,Thrift,ARM,240287,296515,0
6483,Atlanta,GA,SFA,BofA,Bank,FR,325924,310281,60
6484,Atlanta,GA,SFA,EDS CU,Credit Union,FR,250638,275977,0
6485,Atlanta,GA,SFA,First Horizon,Mtg Company,ARM,192172,196481,60
6486,Atlanta,GA,SFA,First Horizon,Mtg Company,FR,150121,101982,30
6487,Atlanta,GA,CO,Wells,Bank,FR,550000,449533,90
6488,Atlanta,GA,MF,Fifth Third,Thrift,FR,192172,196481,30
6489,Atlanta,GA,MF,PHH,Mtg Company,FR,150121,101982,30
6490,Atlanta,GA,CO,PHH,Mtg Company,FR,325924,310281,0
6491,Atlanta,GA,MF,Chase,Bank,ARM,250638,275977,0
6492,Atlanta,GA,MF,First Horizon,Mtg Company,ARM,240287,296515,0
6493,Atlanta,GA,CO,National City,Bank,ARM,150121,101982,30
6493,Atlanta,GA,CO,National City,Bank,ARM,150121,101982,90
6494,Atlanta,GA,SFA,National City,Bank,FR,550000,449533,60
6495,Baltimore,MD,SFA,National City,Bank,FR,192172,196481,60
6496,Baltimore,MD,CO,BofA,Bank,FR,150121,101982,90
6497,Baltimore,MD,MF,Wells,Bank,FR,550000,449533,60
6498,Baltimore,MD,SFA,PHH,Mtg Company,FR,250638,275977,0
6499,Baltimore,MD,CO,National City,Bank,FR,240287,296515,REO
6500,Baltimore,MD,MF,BofA,Bank,FR,150121,200000,0
6501,Boston,MA,SFA,Wells,Bank,FR,550000,650000,0
6502,Boston,MA,SFA,Wells,Bank,ARM,192172,196481,0
6503,Boston,MA,SFA,Wells,Bank,FR,150121,230000,0
6504,Boston,MA,SFA,PHH,Mtg Company,FR,550000,555000,30
6505,Boston,MA,CO,Chase,Bank,FR,250638,275977,0
6506,Boston,MA,MF,First Horizon,Mtg Company,FR,240287,296515,REO
6507,Boston,MA,MF,Chase,Bank,FR,325924,340000,0
6508,Boston,MA,CO,National City,Bank,ARM,550000,449533,90
6509,Boston,MA,MF,EDS CU,Credit Union,ARM,192172,196481,30
6510,Boston,MA,MF,PHH,Mtg Company,ARM,150121,215000,0
6511,Boston,MA,CO,EDS CU,Credit Union,FR,550000,800000,0
6512,Boston,MA,SFA,BofA,Bank,FR,192172,196481,0
6513,Boston,MA,SFA,Fifth Third,Thrift,ARM,240287,296515,0
6514,Boston,MA,SFA,National City,Bank,FR,150121,160000,30
6514,Boston,MA,SFA,National City,Bank,FR,150121,160000,90
6515,Boston,MA,SFA,Fifth Third,Thrift,FR,550000,650000,60
6516,Boston,MA,SFA,Wells,Bank,FR,192172,196481,60
6516,Boston,MA,SFA,Wells,Bank,FR,192172,196481,REO
6517,Boston,MA,CO,First Horizon,Mtg Company,FR,150121,175000,30
6518,Boston,MA,MF,BofA,Bank,FR,550000,700000,0
6519,Boston,MA,MF,First Horizon,Mtg Company,ARM,250638,275977,0
6520,Boston,MA,CO,Chase,Bank,ARM,240287,296515,REO
6521,Boston,MA,MF,PHH,Mtg Company,ARM,150121,101982,90
6522,Boston,MA,MF,Wells,Bank,FR,550000,555555,0
6523,Boston,MA,CO,First Horizon,Mtg Company,FR,192172,196481,0
